word,freq_2025,freq_1998,rel_2025,rel_1998,rel_diff
19980114-11-003-004,0,1,0.00000000,0.00000163,-0.00000163
准自传体,0,1,0.00000000,0.00000163,-0.00000163
连昌,0,1,0.00000000,0.00000163,-0.00000163
19980108-10-002-018,0,1,0.00000000,0.00000163,-0.00000163
哮喘,0,1,0.00000000,0.00000163,-0.00000163
录像仪,0,1,0.00000000,0.00000163,-0.00000163
19980114-01-003-007,0,1,0.00000000,0.00000163,-0.00000163
文秀,0,1,0.00000000,0.00000163,-0.00000163
19980102-02-004-002,0,1,0.00000000,0.00000163,-0.00000163
横井明,0,1,0.00000000,0.00000163,-0.00000163
独奏家,0,1,0.00000000,0.00000163,-0.00000163
19980127-09-002-004,0,1,0.00000000,0.00000163,-0.00000163
平武县,0,1,0.00000000,0.00000163,-0.00000163
19980125-12-004-003,0,1,0.00000000,0.00000163,-0.00000163
19980119-01-004-034,0,1,0.00000000,0.00000163,-0.00000163
19980110-07-005-004,0,1,0.00000000,0.00000163,-0.00000163
19980107-04-005-001,0,1,0.00000000,0.00000163,-0.00000163
19980109-11-002-003,0,1,0.00000000,0.00000163,-0.00000163
19980109-07-005-001,0,1,0.00000000,0.00000163,-0.00000163
参观记,0,1,0.00000000,0.00000163,-0.00000163
克劳斯顿,0,1,0.00000000,0.00000163,-0.00000163
西十四村,0,1,0.00000000,0.00000163,-0.00000163
19980124-06-006-001,0,1,0.00000000,0.00000163,-0.00000163
第一百八十九,0,1,0.00000000,0.00000163,-0.00000163
传染性,0,1,0.00000000,0.00000163,-0.00000163
19980124-10-011-004,0,1,0.00000000,0.00000163,-0.00000163
19980124-08-001-007,0,1,0.00000000,0.00000163,-0.00000163
１６０％,0,1,0.00000000,0.00000163,-0.00000163
异型,0,1,0.00000000,0.00000163,-0.00000163
19980123-05-003-004,0,1,0.00000000,0.00000163,-0.00000163
７０∶６９,0,1,0.00000000,0.00000163,-0.00000163
元春,0,1,0.00000000,0.00000163,-0.00000163
选集,0,1,0.00000000,0.00000163,-0.00000163
培俭,0,1,0.00000000,0.00000163,-0.00000163
[桓仁,0,1,0.00000000,0.00000163,-0.00000163
载畜量,0,1,0.00000000,0.00000163,-0.00000163
沛新,0,1,0.00000000,0.00000163,-0.00000163
南翔,0,1,0.00000000,0.00000163,-0.00000163
彦加,0,1,0.00000000,0.00000163,-0.00000163
19980107-05-003-002,0,1,0.00000000,0.00000163,-0.00000163
19980120-09-004-004,0,1,0.00000000,0.00000163,-0.00000163
达产,0,1,0.00000000,0.00000163,-0.00000163
19980124-02-001-005,0,1,0.00000000,0.00000163,-0.00000163
淑贤,0,1,0.00000000,0.00000163,-0.00000163
19980126-10-011-007,0,1,0.00000000,0.00000163,-0.00000163
19980115-04-008-001,0,1,0.00000000,0.00000163,-0.00000163
19980127-12-004-001,0,1,0.00000000,0.00000163,-0.00000163
多智善谋,0,1,0.00000000,0.00000163,-0.00000163
原版,0,1,0.00000000,0.00000163,-0.00000163
19980101-03-012-003,0,1,0.00000000,0.00000163,-0.00000163
19980120-06-006-010,0,1,0.00000000,0.00000163,-0.00000163
泡器,0,1,0.00000000,0.00000163,-0.00000163
哲开,0,1,0.00000000,0.00000163,-0.00000163
２２．,0,1,0.00000000,0.00000163,-0.00000163
武姿,0,1,0.00000000,0.00000163,-0.00000163
19980106-04-009-002,0,1,0.00000000,0.00000163,-0.00000163
圆圆满满,0,1,0.00000000,0.00000163,-0.00000163
19980127-04-005-006,0,1,0.00000000,0.00000163,-0.00000163
电镜,0,1,0.00000000,0.00000163,-0.00000163
19980111-03-005-001,0,1,0.00000000,0.00000163,-0.00000163
19980115-07-002-005,0,1,0.00000000,0.00000163,-0.00000163
19980125-06-007-002,0,1,0.00000000,0.00000163,-0.00000163
19980123-06-002-008,0,1,0.00000000,0.00000163,-0.00000163
19980124-10-002-003,0,1,0.00000000,0.00000163,-0.00000163
19980107-07-005-003,0,1,0.00000000,0.00000163,-0.00000163
19980126-05-003-011,0,1,0.00000000,0.00000163,-0.00000163
悄无声息,0,1,0.00000000,0.00000163,-0.00000163
19980126-11-002-006,0,1,0.00000000,0.00000163,-0.00000163
心上人,0,1,0.00000000,0.00000163,-0.00000163
大坑,0,1,0.00000000,0.00000163,-0.00000163
芝麻秆,0,1,0.00000000,0.00000163,-0.00000163
19980112-10-007-016,0,1,0.00000000,0.00000163,-0.00000163
１２１５万,0,1,0.00000000,0.00000163,-0.00000163
金具,0,1,0.00000000,0.00000163,-0.00000163
19980105-05-012-002,0,1,0.00000000,0.00000163,-0.00000163
19980109-12-007-007,0,1,0.00000000,0.00000163,-0.00000163
19980119-05-004-005,0,1,0.00000000,0.00000163,-0.00000163
19980108-04-001-002,0,1,0.00000000,0.00000163,-0.00000163
害处,0,1,0.00000000,0.00000163,-0.00000163
演化史,0,1,0.00000000,0.00000163,-0.00000163
票房价值,0,1,0.00000000,0.00000163,-0.00000163
19980105-09-004-006,0,1,0.00000000,0.00000163,-0.00000163
19980117-02-006-001,0,1,0.00000000,0.00000163,-0.00000163
加沙,0,1,0.00000000,0.00000163,-0.00000163
19980112-03-003-006,0,1,0.00000000,0.00000163,-0.00000163
19980112-10-001-003,0,1,0.00000000,0.00000163,-0.00000163
区际,0,1,0.00000000,0.00000163,-0.00000163
19980120-12-011-002,0,1,0.00000000,0.00000163,-0.00000163
19980119-11-003-006,0,1,0.00000000,0.00000163,-0.00000163
克里斯滕森,0,1,0.00000000,0.00000163,-0.00000163
19980124-07-001-001,0,1,0.00000000,0.00000163,-0.00000163
19980116-09-002-011,0,1,0.00000000,0.00000163,-0.00000163
湖塘镇,0,1,0.00000000,0.00000163,-0.00000163
19980114-08-007-001,0,1,0.00000000,0.00000163,-0.00000163
19980129-02-005-005,0,1,0.00000000,0.00000163,-0.00000163
３．７６亿,0,1,0.00000000,0.00000163,-0.00000163
耀宗,0,1,0.00000000,0.00000163,-0.00000163
炜刚,0,1,0.00000000,0.00000163,-0.00000163
19980124-07-008-006,0,1,0.00000000,0.00000163,-0.00000163
19980101-07-002-039,0,1,0.00000000,0.00000163,-0.00000163
19980114-06-001-009,0,1,0.00000000,0.00000163,-0.00000163
４．６,0,1,0.00000000,0.00000163,-0.00000163
19980107-11-002-007,0,1,0.00000000,0.00000163,-0.00000163
19980124-01-004-010,0,1,0.00000000,0.00000163,-0.00000163
19980118-04-003-004,0,1,0.00000000,0.00000163,-0.00000163
重音,0,1,0.00000000,0.00000163,-0.00000163
正途,0,1,0.00000000,0.00000163,-0.00000163
19980120-07-010-001,0,1,0.00000000,0.00000163,-0.00000163
19980101-07-002-017,0,1,0.00000000,0.00000163,-0.00000163
７．８亿,0,1,0.00000000,0.00000163,-0.00000163
19980131-03-009-002,0,1,0.00000000,0.00000163,-0.00000163
手术费,0,1,0.00000000,0.00000163,-0.00000163
风疹,0,1,0.00000000,0.00000163,-0.00000163
19980106-11-005-004,0,1,0.00000000,0.00000163,-0.00000163
19980105-04-006-003,0,1,0.00000000,0.00000163,-0.00000163
19980112-04-002-002,0,1,0.00000000,0.00000163,-0.00000163
19980127-07-012-002,0,1,0.00000000,0.00000163,-0.00000163
３７．１,0,1,0.00000000,0.00000163,-0.00000163
19980109-07-006-001,0,1,0.00000000,0.00000163,-0.00000163
云强,0,1,0.00000000,0.00000163,-0.00000163
19980110-05-007-003,0,1,0.00000000,0.00000163,-0.00000163
为非作歹,0,1,0.00000000,0.00000163,-0.00000163
19980110-03-001-005,0,1,0.00000000,0.00000163,-0.00000163
19980103-04-002-001,0,1,0.00000000,0.00000163,-0.00000163
火险,0,1,0.00000000,0.00000163,-0.00000163
永葆青春,0,1,0.00000000,0.00000163,-0.00000163
顶部,0,1,0.00000000,0.00000163,-0.00000163
19980114-12-002-015,0,1,0.00000000,0.00000163,-0.00000163
威逼,0,1,0.00000000,0.00000163,-0.00000163
19980121-09-003-014,0,1,0.00000000,0.00000163,-0.00000163
根深叶茂,0,1,0.00000000,0.00000163,-0.00000163
19980127-08-001-004,0,1,0.00000000,0.00000163,-0.00000163
19980127-10-004-012,0,1,0.00000000,0.00000163,-0.00000163
尽忠,0,1,0.00000000,0.00000163,-0.00000163
19980120-01-006-002,0,1,0.00000000,0.00000163,-0.00000163
秀恒,0,1,0.00000000,0.00000163,-0.00000163
绍兴县,0,1,0.00000000,0.00000163,-0.00000163
19980122-06-009-003,0,1,0.00000000,0.00000163,-0.00000163
19980106-06-007-008,0,1,0.00000000,0.00000163,-0.00000163
１７．２万,0,1,0.00000000,0.00000163,-0.00000163
财金队,0,1,0.00000000,0.00000163,-0.00000163
１２８８１６,0,1,0.00000000,0.00000163,-0.00000163
19980107-09-004-008,0,1,0.00000000,0.00000163,-0.00000163
３５００万,0,1,0.00000000,0.00000163,-0.00000163
19980114-09-002-007,0,1,0.00000000,0.00000163,-0.00000163
双联,0,1,0.00000000,0.00000163,-0.00000163
承运人,0,1,0.00000000,0.00000163,-0.00000163
费工夫,0,1,0.00000000,0.00000163,-0.00000163
国伦,0,1,0.00000000,0.00000163,-0.00000163
引水渠,0,1,0.00000000,0.00000163,-0.00000163
积石,0,1,0.00000000,0.00000163,-0.00000163
19980108-01-006-010,0,1,0.00000000,0.00000163,-0.00000163
律政司,0,1,0.00000000,0.00000163,-0.00000163
19980105-06-008-001,0,1,0.00000000,0.00000163,-0.00000163
19980122-08-002-005,0,1,0.00000000,0.00000163,-0.00000163
４７．,0,1,0.00000000,0.00000163,-0.00000163
19980117-04-009-005,0,1,0.00000000,0.00000163,-0.00000163
第一百五十九,0,1,0.00000000,0.00000163,-0.00000163
板房沟,0,1,0.00000000,0.00000163,-0.00000163
19980118-01-005-003,0,1,0.00000000,0.00000163,-0.00000163
接处警,0,1,0.00000000,0.00000163,-0.00000163
信教者,0,1,0.00000000,0.00000163,-0.00000163
19980129-02-006-002,0,1,0.00000000,0.00000163,-0.00000163
一板一眼,0,1,0.00000000,0.00000163,-0.00000163
旧社会,0,1,0.00000000,0.00000163,-0.00000163
执法如山,0,1,0.00000000,0.00000163,-0.00000163
首规委,0,1,0.00000000,0.00000163,-0.00000163
少华,0,1,0.00000000,0.00000163,-0.00000163
可燃,0,1,0.00000000,0.00000163,-0.00000163
19980110-06-002-024,0,1,0.00000000,0.00000163,-0.00000163
19980117-01-008-002,0,1,0.00000000,0.00000163,-0.00000163
19980119-03-003-001,0,1,0.00000000,0.00000163,-0.00000163
存心,0,1,0.00000000,0.00000163,-0.00000163
液相,0,1,0.00000000,0.00000163,-0.00000163
五百四十,0,1,0.00000000,0.00000163,-0.00000163
见义勇为者,0,1,0.00000000,0.00000163,-0.00000163
19980127-02-014-003,0,1,0.00000000,0.00000163,-0.00000163
凡恺,0,1,0.00000000,0.00000163,-0.00000163
19980105-06-012-005,0,1,0.00000000,0.00000163,-0.00000163
维文,0,1,0.00000000,0.00000163,-0.00000163
寒柳堂,0,1,0.00000000,0.00000163,-0.00000163
忠印,0,1,0.00000000,0.00000163,-0.00000163
19980117-03-003-012,0,1,0.00000000,0.00000163,-0.00000163
19980123-04-008-003,0,1,0.00000000,0.00000163,-0.00000163
晴间多云,0,1,0.00000000,0.00000163,-0.00000163
肖梅,0,1,0.00000000,0.00000163,-0.00000163
19980109-01-001-005,0,1,0.00000000,0.00000163,-0.00000163
19980104-03-006-014,0,1,0.00000000,0.00000163,-0.00000163
19980126-03-001-039,0,1,0.00000000,0.00000163,-0.00000163
热量,0,1,0.00000000,0.00000163,-0.00000163
铢璇,0,1,0.00000000,0.00000163,-0.00000163
右倾,0,1,0.00000000,0.00000163,-0.00000163
经验之谈,0,1,0.00000000,0.00000163,-0.00000163
19980115-09-004-006,0,1,0.00000000,0.00000163,-0.00000163
３３．８万,0,1,0.00000000,0.00000163,-0.00000163
霄霖,0,1,0.00000000,0.00000163,-0.00000163
承淑,0,1,0.00000000,0.00000163,-0.00000163
桑余,0,1,0.00000000,0.00000163,-0.00000163
19980129-04-003-006,0,1,0.00000000,0.00000163,-0.00000163
19980123-11-005-007,0,1,0.00000000,0.00000163,-0.00000163
19980123-12-001-022,0,1,0.00000000,0.00000163,-0.00000163
19980127-09-004-003,0,1,0.00000000,0.00000163,-0.00000163
其贞,0,1,0.00000000,0.00000163,-0.00000163
帕斯曼诺夫,0,1,0.00000000,0.00000163,-0.00000163
[大涧,0,1,0.00000000,0.00000163,-0.00000163
中短期,0,1,0.00000000,0.00000163,-0.00000163
ＢＪ１０４５,0,1,0.00000000,0.00000163,-0.00000163
文雄,0,1,0.00000000,0.00000163,-0.00000163
内侧,0,1,0.00000000,0.00000163,-0.00000163
19980125-12-007-022,0,1,0.00000000,0.00000163,-0.00000163
19980123-11-002-022,0,1,0.00000000,0.00000163,-0.00000163
天门市,0,1,0.00000000,0.00000163,-0.00000163
煤矿业,0,1,0.00000000,0.00000163,-0.00000163
19980105-04-001-004,0,1,0.00000000,0.00000163,-0.00000163
19980123-08-007-001,0,1,0.00000000,0.00000163,-0.00000163
５１５．０７,0,1,0.00000000,0.00000163,-0.00000163
19980120-08-001-003,0,1,0.00000000,0.00000163,-0.00000163
３．０６亿,0,1,0.00000000,0.00000163,-0.00000163
19980115-11-004-001,0,1,0.00000000,0.00000163,-0.00000163
垄断者,0,1,0.00000000,0.00000163,-0.00000163
19980113-01-001-002,0,1,0.00000000,0.00000163,-0.00000163
19980122-10-001-003,0,1,0.00000000,0.00000163,-0.00000163
19980124-08-008-001,0,1,0.00000000,0.00000163,-0.00000163
相关性,0,1,0.00000000,0.00000163,-0.00000163
石材业,0,1,0.00000000,0.00000163,-0.00000163
模版,0,1,0.00000000,0.00000163,-0.00000163
罐体,0,1,0.00000000,0.00000163,-0.00000163
展岳,0,1,0.00000000,0.00000163,-0.00000163
19980116-05-006-001,0,1,0.00000000,0.00000163,-0.00000163
乃如,0,1,0.00000000,0.00000163,-0.00000163
19980111-04-015-002,0,1,0.00000000,0.00000163,-0.00000163
19980110-08-003-007,0,1,0.00000000,0.00000163,-0.00000163
老路,0,1,0.00000000,0.00000163,-0.00000163
19980126-03-001-066,0,1,0.00000000,0.00000163,-0.00000163
Ｘ２０００,0,1,0.00000000,0.00000163,-0.00000163
19980119-01-004-014,0,1,0.00000000,0.00000163,-0.00000163
汉良,0,1,0.00000000,0.00000163,-0.00000163
19980120-04-015-010,0,1,0.00000000,0.00000163,-0.00000163
19980126-12-003-005,0,1,0.00000000,0.00000163,-0.00000163
功罪,0,1,0.00000000,0.00000163,-0.00000163
19980120-09-004-014,0,1,0.00000000,0.00000163,-0.00000163
笔架,0,1,0.00000000,0.00000163,-0.00000163
佛经,0,1,0.00000000,0.00000163,-0.00000163
19980110-05-003-003,0,1,0.00000000,0.00000163,-0.00000163
十七亿,0,1,0.00000000,0.00000163,-0.00000163
19980108-02-002-002,0,1,0.00000000,0.00000163,-0.00000163
19980127-05-004-003,0,1,0.00000000,0.00000163,-0.00000163
和而不同,0,1,0.00000000,0.00000163,-0.00000163
19980116-06-001-012,0,1,0.00000000,0.00000163,-0.00000163
烈日当空,0,1,0.00000000,0.00000163,-0.00000163
绣金匾,0,1,0.00000000,0.00000163,-0.00000163
穿衣,0,1,0.00000000,0.00000163,-0.00000163
裁剪,0,1,0.00000000,0.00000163,-0.00000163
ＰＯＳＴＯＦＦＩＣＥ,0,1,0.00000000,0.00000163,-0.00000163
19980115-11-002-005,0,1,0.00000000,0.00000163,-0.00000163
19980124-03-001-009,0,1,0.00000000,0.00000163,-0.00000163
千禾,0,1,0.00000000,0.00000163,-0.00000163
19980105-04-002-004,0,1,0.00000000,0.00000163,-0.00000163
徐汇,0,1,0.00000000,0.00000163,-0.00000163
作茧自缚,0,1,0.00000000,0.00000163,-0.00000163
芳琴,0,1,0.00000000,0.00000163,-0.00000163
19980111-03-005-003,0,1,0.00000000,0.00000163,-0.00000163
干瘦,0,1,0.00000000,0.00000163,-0.00000163
19980109-03-001-001,0,1,0.00000000,0.00000163,-0.00000163
19980109-12-004-007,0,1,0.00000000,0.00000163,-0.00000163
[安庆,0,1,0.00000000,0.00000163,-0.00000163
19980120-12-004-005,0,1,0.00000000,0.00000163,-0.00000163
19980116-11-004-006,0,1,0.00000000,0.00000163,-0.00000163
维唐,0,1,0.00000000,0.00000163,-0.00000163
球市,0,1,0.00000000,0.00000163,-0.00000163
19980128-01-001-018,0,1,0.00000000,0.00000163,-0.00000163
套色,0,1,0.00000000,0.00000163,-0.00000163
放眼世界,0,1,0.00000000,0.00000163,-0.00000163
继禹,0,1,0.00000000,0.00000163,-0.00000163
华贵,0,1,0.00000000,0.00000163,-0.00000163
盘踞,0,1,0.00000000,0.00000163,-0.00000163
19980105-01-006-003,0,1,0.00000000,0.00000163,-0.00000163
８２万,0,1,0.00000000,0.00000163,-0.00000163
19980122-08-004-004,0,1,0.00000000,0.00000163,-0.00000163
林仓·晋美,0,1,0.00000000,0.00000163,-0.00000163
19980106-09-008-017,0,1,0.00000000,0.00000163,-0.00000163
19980129-01-004-001,0,1,0.00000000,0.00000163,-0.00000163
３０．,0,1,0.00000000,0.00000163,-0.00000163
19980126-06-001-002,0,1,0.00000000,0.00000163,-0.00000163
19980114-01-010-004,0,1,0.00000000,0.00000163,-0.00000163
19980109-06-010-004,0,1,0.00000000,0.00000163,-0.00000163
卢湾,0,1,0.00000000,0.00000163,-0.00000163
广源,0,1,0.00000000,0.00000163,-0.00000163
19980111-04-008-002,0,1,0.00000000,0.00000163,-0.00000163
19980115-04-009-005,0,1,0.00000000,0.00000163,-0.00000163
19980126-07-007-003,0,1,0.00000000,0.00000163,-0.00000163
草创,0,1,0.00000000,0.00000163,-0.00000163
乱石,0,1,0.00000000,0.00000163,-0.00000163
19980113-09-003-004,0,1,0.00000000,0.00000163,-0.00000163
有方,0,1,0.00000000,0.00000163,-0.00000163
19980112-03-004-001,0,1,0.00000000,0.00000163,-0.00000163
日入而息,0,1,0.00000000,0.00000163,-0.00000163
19980127-09-005-008,0,1,0.00000000,0.00000163,-0.00000163
朝琛,0,1,0.00000000,0.00000163,-0.00000163
铁姑娘,0,1,0.00000000,0.00000163,-0.00000163
以琳,0,1,0.00000000,0.00000163,-0.00000163
内屋,0,1,0.00000000,0.00000163,-0.00000163
19980112-06-009-005,0,1,0.00000000,0.00000163,-0.00000163
19980125-03-010-002,0,1,0.00000000,0.00000163,-0.00000163
窘态,0,1,0.00000000,0.00000163,-0.00000163
老龄化,0,1,0.00000000,0.00000163,-0.00000163
19980125-07-006-003,0,1,0.00000000,0.00000163,-0.00000163
永年,0,1,0.00000000,0.00000163,-0.00000163
伤势,0,1,0.00000000,0.00000163,-0.00000163
19980123-02-005-014,0,1,0.00000000,0.00000163,-0.00000163
19980106-05-007-002,0,1,0.00000000,0.00000163,-0.00000163
19980113-03-004-004,0,1,0.00000000,0.00000163,-0.00000163
19980105-05-013-002,0,1,0.00000000,0.00000163,-0.00000163
９４５９,0,1,0.00000000,0.00000163,-0.00000163
新宇,0,1,0.00000000,0.00000163,-0.00000163
19980117-07-001-018,0,1,0.00000000,0.00000163,-0.00000163
伪造罪,0,1,0.00000000,0.00000163,-0.00000163
宪政,0,1,0.00000000,0.00000163,-0.00000163
19980126-09-002-009,0,1,0.00000000,0.00000163,-0.00000163
一千三百九十九亿,0,1,0.00000000,0.00000163,-0.00000163
细密,0,1,0.00000000,0.00000163,-0.00000163
19980122-06-012-001,0,1,0.00000000,0.00000163,-0.00000163
19980127-09-009-004,0,1,0.00000000,0.00000163,-0.00000163
贫富悬殊,0,1,0.00000000,0.00000163,-0.00000163
19980115-11-004-009,0,1,0.00000000,0.00000163,-0.00000163
抽泣声,0,1,0.00000000,0.00000163,-0.00000163
19980110-04-002-004,0,1,0.00000000,0.00000163,-0.00000163
上牌,0,1,0.00000000,0.00000163,-0.00000163
[萨尔瓦多,0,1,0.00000000,0.00000163,-0.00000163
安济,0,1,0.00000000,0.00000163,-0.00000163
19980105-05-002-008,0,1,0.00000000,0.00000163,-0.00000163
反悔,0,1,0.00000000,0.00000163,-0.00000163
19980110-04-005-002,0,1,0.00000000,0.00000163,-0.00000163
弗兰克尔,0,1,0.00000000,0.00000163,-0.00000163
尘烟,0,1,0.00000000,0.00000163,-0.00000163
19980111-04-005-003,0,1,0.00000000,0.00000163,-0.00000163
水灵灵,0,1,0.00000000,0.00000163,-0.00000163
19980127-09-002-005,0,1,0.00000000,0.00000163,-0.00000163
苏梅岛,0,1,0.00000000,0.00000163,-0.00000163
自治省,0,1,0.00000000,0.00000163,-0.00000163
19980123-08-010-002,0,1,0.00000000,0.00000163,-0.00000163
19980106-06-012-005,0,1,0.00000000,0.00000163,-0.00000163
纯清,0,1,0.00000000,0.00000163,-0.00000163
无计可施,0,1,0.00000000,0.00000163,-0.00000163
19980127-05-004-006,0,1,0.00000000,0.00000163,-0.00000163
19980106-11-005-001,0,1,0.00000000,0.00000163,-0.00000163
19980123-04-017-001,0,1,0.00000000,0.00000163,-0.00000163
19980112-03-002-009,0,1,0.00000000,0.00000163,-0.00000163
19980120-04-002-006,0,1,0.00000000,0.00000163,-0.00000163
占领军,0,1,0.00000000,0.00000163,-0.00000163
19980125-05-003-002,0,1,0.00000000,0.00000163,-0.00000163
阿昌,0,1,0.00000000,0.00000163,-0.00000163
洋坪,0,1,0.00000000,0.00000163,-0.00000163
南瓜糊,0,1,0.00000000,0.00000163,-0.00000163
19980121-03-001-014,0,1,0.00000000,0.00000163,-0.00000163
协商会,0,1,0.00000000,0.00000163,-0.00000163
转制,0,1,0.00000000,0.00000163,-0.00000163
写明,0,1,0.00000000,0.00000163,-0.00000163
19980115-01-001-013,0,1,0.00000000,0.00000163,-0.00000163
强子,0,1,0.00000000,0.00000163,-0.00000163
19980121-12-007-015,0,1,0.00000000,0.00000163,-0.00000163
广而告之,0,1,0.00000000,0.00000163,-0.00000163
19980110-03-005-009,0,1,0.00000000,0.00000163,-0.00000163
祥芬,0,1,0.00000000,0.00000163,-0.00000163
４０３２·５６,0,1,0.00000000,0.00000163,-0.00000163
导电,0,1,0.00000000,0.00000163,-0.00000163
19980110-05-001-024,0,1,0.00000000,0.00000163,-0.00000163
东港市,0,1,0.00000000,0.00000163,-0.00000163
马克思主义者,0,1,0.00000000,0.00000163,-0.00000163
钻石星奖,0,1,0.00000000,0.00000163,-0.00000163
19980112-10-001-013,0,1,0.00000000,0.00000163,-0.00000163
19980113-12-002-006,0,1,0.00000000,0.00000163,-0.00000163
浪漫主义者,0,1,0.00000000,0.00000163,-0.00000163
五星级,0,1,0.00000000,0.00000163,-0.00000163
机要局,0,1,0.00000000,0.00000163,-0.00000163
俊东,0,1,0.00000000,0.00000163,-0.00000163
传呼,0,1,0.00000000,0.00000163,-0.00000163
19980126-03-001-047,0,1,0.00000000,0.00000163,-0.00000163
刘庄村,0,1,0.00000000,0.00000163,-0.00000163
５２０．２５,0,1,0.00000000,0.00000163,-0.00000163
经济片,0,1,0.00000000,0.00000163,-0.00000163
19980113-12-003-028,0,1,0.00000000,0.00000163,-0.00000163
齐名,0,1,0.00000000,0.00000163,-0.00000163
19980108-10-002-005,0,1,0.00000000,0.00000163,-0.00000163
公用电话亭,0,1,0.00000000,0.00000163,-0.00000163
面目一新,0,1,0.00000000,0.00000163,-0.00000163
一分为八,0,1,0.00000000,0.00000163,-0.00000163
钱排,0,1,0.00000000,0.00000163,-0.00000163
修修补补,0,1,0.00000000,0.00000163,-0.00000163
世德,0,1,0.00000000,0.00000163,-0.00000163
19980106-03-007-005,0,1,0.00000000,0.00000163,-0.00000163
每村,0,1,0.00000000,0.00000163,-0.00000163
19980122-01-012-002,0,1,0.00000000,0.00000163,-0.00000163
比什凯克,0,1,0.00000000,0.00000163,-0.00000163
斤斗,0,1,0.00000000,0.00000163,-0.00000163
19980116-09-004-002,0,1,0.00000000,0.00000163,-0.00000163
鳄鱼,0,1,0.00000000,0.00000163,-0.00000163
３５．５５,0,1,0.00000000,0.00000163,-0.00000163
19980107-04-001-021,0,1,0.00000000,0.00000163,-0.00000163
